StockCode,YearMonth,Quantity,Revenue,Month,Year,Quantity_lag1,Quantity_lag2,Quantity_rolling3
15056N,2011-06-01,386,2152.8499999999995,6,2011,346.0,180.0,335.0
15056N,2011-07-01,698,3750.26,7,2011,386.0,346.0,304.0
15056N,2011-08-01,420,2352.57,8,2011,698.0,386.0,476.6666666666667
15056N,2011-09-01,350,2053.6400000000003,9,2011,420.0,698.0,501.3333333333333
15056N,2011-10-01,242,1406.96,10,2011,350.0,420.0,489.3333333333333
15056N,2011-11-01,162,912.4500000000002,11,2011,242.0,350.0,337.3333333333333
15056N,2011-12-01,84,513.84,12,2011,162.0,242.0,251.33333333333334
15056P,2010-03-01,60,345.0,3,2010,-186.0,14.0,180.0
15056P,2010-04-01,60,370.54,4,2010,60.0,-186.0,-37.333333333333336
15056P,2010-05-01,55,328.25,5,2010,60.0,60.0,-22.0
15056P,2010-06-01,114,641.3800000000001,6,2010,55.0,60.0,58.333333333333336
15056P,2010-07-01,242,1244.67,7,2010,114.0,55.0,76.33333333333333
15056P,2010-08-01,93,501.12000000000006,8,2010,242.0,114.0,137.0
15056P,2010-09-01,23,136.85,9,2010,93.0,242.0,149.66666666666666
15056P,2010-10-01,69,417.32,10,2010,23.0,93.0,119.33333333333333
15056P,2010-11-01,138,767.8700000000001,11,2010,69.0,23.0,61.666666666666664
15056P,2010-12-01,67,347.39000000000004,12,2010,138.0,69.0,76.66666666666667
15056P,2011-01-01,15,97.06,1,2011,67.0,138.0,91.33333333333333
15056P,2011-02-01,25,148.75,2,2011,15.0,67.0,73.33333333333333
15056P,2011-03-01,36,220.70999999999998,3,2011,25.0,15.0,35.666666666666664
15056P,2011-04-01,96,517.71,4,2011,36.0,25.0,25.333333333333332
15056P,2011-05-01,77,404.66,5,2011,96.0,36.0,52.333333333333336
15056P,2011-06-01,28,166.60000000000002,6,2011,77.0,96.0,69.66666666666667
15056P,2011-07-01,143,789.2600000000001,7,2011,28.0,77.0,67.0
15056P,2011-08-01,79,470.0500000000001,8,2011,143.0,28.0,82.66666666666667
15056P,2011-09-01,48,285.59999999999997,9,2011,79.0,143.0,83.33333333333333
15056P,2011-10-01,48,258.6,10,2011,48.0,79.0,90.0
15056P,2011-11-01,85,477.28,11,2011,48.0,48.0,58.333333333333336
15056P,2011-12-01,19,113.05000000000001,12,2011,85.0,48.0,60.333333333333336
15056bl,2010-08-01,1,12.72,8,2010,8.0,2.0,4.0
15056bl,2010-09-01,4,50.88,9,2010,1.0,8.0,3.6666666666666665
15056bl,2010-10-01,6,76.32000000000001,10,2010,4.0,1.0,4.333333333333333
15056bl,2010-11-01,6,76.32000000000001,11,2010,6.0,4.0,3.6666666666666665
15056bl,2010-12-01,11,139.92000000000002,12,2010,6.0,6.0,5.333333333333333
15056bl,2011-01-01,3,37.38,1,2011,11.0,6.0,7.666666666666667
15056bl,2011-02-01,8,99.68,2,2011,3.0,11.0,6.666666666666667
15056bl,2011-03-01,3,37.38,3,2011,8.0,3.0,7.333333333333333
15056bl,2011-04-01,5,62.300000000000004,4,2011,3.0,8.0,4.666666666666667
15056bl,2011-05-01,9,112.14000000000001,5,2011,5.0,3.0,5.333333333333333
15056bl,2011-06-01,11,137.06,6,2011,9.0,5.0,5.666666666666667
15056bl,2011-07-01,2,24.92,7,2011,11.0,9.0,8.333333333333334
15056bl,2011-08-01,10,124.60000000000001,8,2011,2.0,11.0,7.333333333333333
15056bl,2011-09-01,8,99.68,9,2011,10.0,2.0,7.666666666666667
15056bl,2011-10-01,5,62.300000000000004,10,2011,8.0,10.0,6.666666666666667
15056bl,2011-11-01,7,87.22,11,2011,5.0,8.0,7.666666666666667
15056bl,2011-12-01,5,62.300000000000004,12,2011,7.0,5.0,6.666666666666667
15056n,2010-10-01,1,12.72,10,2010,11.0,20.0,13.666666666666666
15056n,2010-11-01,4,50.88,11,2010,1.0,11.0,10.666666666666666
15056n,2010-12-01,11,139.92000000000002,12,2010,4.0,1.0,5.333333333333333
15056n,2011-01-01,2,24.92,1,2011,11.0,4.0,5.333333333333333
15056n,2011-02-01,5,62.300000000000004,2,2011,2.0,11.0,5.666666666666667
15056n,2011-03-01,10,124.60000000000002,3,2011,5.0,2.0,6.0
15056n,2011-04-01,3,37.38,4,2011,10.0,5.0,5.666666666666667
15056n,2011-05-01,14,174.44000000000003,5,2011,3.0,10.0,6.0
15056n,2011-06-01,11,137.06,6,2011,14.0,3.0,9.0
15056n,2011-07-01,22,274.12,7,2011,11.0,14.0,9.333333333333334
15056n,2011-08-01,21,261.66,8,2011,22.0,11.0,15.666666666666666
15056n,2011-09-01,10,124.60000000000001,9,2011,21.0,22.0,18.0
15056n,2011-10-01,11,137.06,10,2011,10.0,21.0,17.666666666666668
15056n,2011-11-01,7,87.22,11,2011,11.0,10.0,14.0
15056p,2010-09-01,3,38.160000000000004,9,2010,2.0,3.0,2.3333333333333335
15056p,2010-11-01,3,38.160000000000004,11,2010,3.0,2.0,2.6666666666666665
15056p,2010-12-01,5,63.6,12,2010,3.0,3.0,2.6666666666666665
15056p,2011-01-01,2,24.92,1,2011,5.0,3.0,3.6666666666666665
15056p,2011-02-01,1,12.46,2,2011,2.0,5.0,3.3333333333333335
15056p,2011-03-01,1,12.46,3,2011,1.0,2.0,2.6666666666666665
15056p,2011-04-01,2,24.92,4,2011,1.0,1.0,1.3333333333333333
15056p,2011-05-01,5,62.300000000000004,5,2011,2.0,1.0,1.3333333333333333
15056p,2011-06-01,5,62.300000000000004,6,2011,5.0,2.0,2.6666666666666665
15056p,2011-07-01,3,37.38,7,2011,5.0,5.0,4.0
15056p,2011-08-01,5,62.300000000000004,8,2011,3.0,5.0,4.333333333333333
15056p,2011-09-01,1,12.46,9,2011,5.0,3.0,4.333333333333333
15056p,2011-10-01,1,12.46,10,2011,1.0,5.0,3.0
15056p,2011-11-01,1,12.46,11,2011,1.0,1.0,2.3333333333333335
15056p,2011-12-01,1,12.46,12,2011,1.0,1.0,1.0
15058A,2010-04-01,11,87.45,4,2010,3.0,1.0,2.0
15058A,2010-05-01,158,697.64,5,2010,11.0,3.0,5.0
15058A,2010-06-01,69,386.96999999999997,6,2010,158.0,11.0,57.333333333333336
15058A,2010-07-01,16,132.74,7,2010,69.0,158.0,79.33333333333333
15058A,2010-08-01,4,49.34,8,2010,16.0,69.0,81.0
15058A,2010-12-01,1,7.95,12,2010,4.0,16.0,29.666666666666668
15058A,2011-03-01,9,88.56000000000002,3,2011,1.0,4.0,7.0
15058A,2011-04-01,18,148.78,4,2011,9.0,1.0,4.666666666666667
15058A,2011-05-01,53,455.3499999999999,5,2011,18.0,9.0,9.333333333333334
15058A,2011-06-01,65,509.1499999999999,6,2011,53.0,18.0,26.666666666666668
15058A,2011-07-01,16,138.56,7,2011,65.0,53.0,45.333333333333336
15058A,2011-08-01,23,186.25,8,2011,16.0,65.0,44.666666666666664
15058A,2011-09-01,5,48.269999999999996,9,2011,23.0,16.0,34.666666666666664
15058A,2011-10-01,3,32.36999999999999,10,2011,5.0,23.0,14.666666666666666
15058A,2011-11-01,2,15.9,11,2011,3.0,5.0,10.333333333333334
15058B,2010-04-01,38,418.41999999999996,4,2010,5.0,1.0,3.0
15058B,2010-05-01,100,510.08,5,2010,38.0,5.0,14.666666666666666
15058B,2010-06-01,40,253.96,6,2010,100.0,38.0,47.666666666666664
15058B,2010-07-01,11,75.45,7,2010,40.0,100.0,59.333333333333336
15058B,2010-08-01,2,15.9,8,2010,11.0,40.0,50.333333333333336
15058B,2010-11-01,6,47.7,11,2010,2.0,11.0,17.666666666666668
15058B,2010-12-01,1,7.95,12,2010,6.0,2.0,6.333333333333333
15058B,2011-01-01,3,23.85,1,2011,1.0,6.0,3.0
15058B,2011-02-01,1,24.96,2,2011,3.0,1.0,3.3333333333333335
15058B,2011-03-01,8,97.62,3,2011,1.0,3.0,1.6666666666666667
15058B,2011-04-01,19,156.73000000000002,4,2011,8.0,1.0,4.0
15058B,2011-05-01,75,529.57,5,2011,19.0,8.0,9.333333333333334
15058B,2011-06-01,57,467.83,6,2011,75.0,19.0,34.0
15058B,2011-07-01,19,185.12999999999997,7,2011,57.0,75.0,50.333333333333336
15058B,2011-08-01,32,273.64,8,2011,19.0,57.0,50.333333333333336
15058B,2011-09-01,7,72.69,9,2011,32.0,19.0,36.0
15058B,2011-11-01,1,7.95,11,2011,7.0,32.0,19.333333333333332
15058C,2010-05-01,67,310.19,5,2010,12.0,3.0,5.666666666666667
15058C,2010-06-01,93,519.97,6,2010,67.0,12.0,27.333333333333332
15058C,2010-07-01,44,207.34,7,2010,93.0,67.0,57.333333333333336
15058C,2010-08-01,3,41.39,8,2010,44.0,93.0,68.0
15058C,2010-09-01,1,7.95,9,2010,3.0,44.0,46.666666666666664
15058C,2010-11-01,1,7.95,11,2010,1.0,3.0,16.0
15058C,2011-02-01,4,31.8,2,2011,1.0,1.0,1.6666666666666667
15058C,2011-03-01,14,88.31,3,2011,4.0,1.0,2.0
15058C,2011-04-01,14,142.51000000000002,4,2011,14.0,4.0,6.333333333333333
15058C,2011-05-01,97,488.07000000000005,5,2011,14.0,14.0,10.666666666666666
15058C,2011-06-01,60,294.04,6,2011,97.0,14.0,41.666666666666664
15058C,2011-07-01,33,205.07,7,2011,60.0,97.0,57.0
15058C,2011-08-01,11,107.32999999999998,8,2011,33.0,60.0,63.333333333333336
15058C,2011-09-01,4,40.32,9,2011,11.0,33.0,34.666666666666664
15058C,2011-10-01,1,10.79,10,2011,4.0,11.0,16.0
15058C,2011-11-01,1,10.79,11,2011,1.0,4.0,5.333333333333333
15058C,2011-12-01,1,10.79,12,2011,1.0,1.0,2.0
15060B,2010-03-01,118,848.4200000000001,3,2010,35.0,53.0,55.666666666666664
15060B,2010-04-01,91,515.89,4,2010,118.0,35.0,68.66666666666667
15060B,2010-05-01,50,272.46000000000004,5,2010,91.0,118.0,81.33333333333333
15060B,2010-06-01,42,223.58,6,2010,50.0,91.0,86.33333333333333
15060B,2010-07-01,70,304.98,7,2010,42.0,50.0,61.0
15060B,2010-08-01,72,321.92,8,2010,70.0,42.0,54.0
15060B,2010-09-01,59,259.01,9,2010,72.0,70.0,61.333333333333336
15060B,2010-10-01,142,570.1,10,2010,59.0,72.0,67.0
15060B,2010-11-01,143,549.45,11,2010,142.0,59.0,91.0
15060B,2010-12-01,56,257.2,12,2010,143.0,142.0,114.66666666666667
15060B,2011-01-01,45,191.29,1,2011,56.0,143.0,113.66666666666667
15060B,2011-02-01,23,118.02999999999997,2,2011,45.0,56.0,81.33333333333333
15060B,2011-03-01,19,84.87,3,2011,23.0,45.0,41.333333333333336
15060B,2011-04-01,5,27.83,4,2011,19.0,23.0,29.0
15060B,2011-05-01,31,120.78999999999999,5,2011,5.0,19.0,15.666666666666666
15060B,2011-06-01,15,69.87,6,2011,31.0,5.0,18.333333333333332
15060B,2011-07-01,44,169.54,7,2011,15.0,31.0,17.0
15060B,2011-08-01,95,317.33,8,2011,44.0,15.0,30.0
15060B,2011-09-01,77,306.90999999999997,9,2011,95.0,44.0,51.333333333333336
15060B,2011-10-01,22,87.03999999999999,10,2011,77.0,95.0,72.0
15060B,2011-11-01,18,53.1,11,2011,22.0,77.0,64.66666666666667
15060b,2011-10-01,1,8.29,10,2011,1.0,1.0,1.0
15060b,2011-11-01,1,8.29,11,2011,1.0,1.0,1.0
16008,2010-09-01,24,6.0,9,2010,26.0,24.0,28.666666666666668
16008,2010-10-01,48,12.0,10,2010,24.0,26.0,24.666666666666668
16008,2010-11-01,91,22.75,11,2010,48.0,24.0,32.666666666666664
16008,2010-12-01,14,3.5,12,2010,91.0,48.0,54.333333333333336
16008,2011-02-01,20,5.0,2,2011,14.0,91.0,51.0
16008,2011-03-01,72,18.0,3,2011,20.0,14.0,41.666666666666664
16008,2011-04-01,264,25.2,4,2011,72.0,20.0,35.333333333333336
16008,2011-06-01,49,12.25,6,2011,264.0,72.0,118.66666666666667
16008,2011-07-01,128,15.360000000000001,7,2011,49.0,264.0,128.33333333333334
16008,2011-08-01,458,54.96,8,2011,128.0,49.0,147.0
16008,2011-09-01,268,32.160000000000004,9,2011,458.0,128.0,211.66666666666666
16008,2011-10-01,342,41.04,10,2011,268.0,458.0,284.6666666666667
16008,2011-11-01,941,112.92,11,2011,342.0,268.0,356.0
16008,2011-12-01,336,40.31999999999999,12,2011,941.0,342.0,517.0
16010,2011-03-01,6,0.72,3,2011,12.0,12.0,8.666666666666666
16011,2010-04-01,26,5.46,4,2010,199.0,121.0,178.66666666666666
16011,2010-05-01,174,36.54,5,2010,26.0,199.0,115.33333333333333
16011,2010-06-01,192,40.32,6,2010,174.0,26.0,133.0
16011,2010-07-01,96,20.16,7,2010,192.0,174.0,130.66666666666666
16011,2010-08-01,72,15.120000000000001,8,2010,96.0,192.0,154.0
16011,2010-09-01,300,63.0,9,2010,72.0,96.0,120.0
16011,2010-10-01,284,59.64,10,2010,300.0,72.0,156.0
16011,2010-11-01,359,75.39,11,2010,284.0,300.0,218.66666666666666
16011,2010-12-01,94,19.74,12,2010,359.0,284.0,314.3333333333333
16011,2011-01-01,191,40.11,1,2011,94.0,359.0,245.66666666666666
16011,2011-02-01,72,15.120000000000001,2,2011,191.0,94.0,214.66666666666666
16011,2011-03-01,147,30.869999999999997,3,2011,72.0,191.0,119.0
16011,2011-04-01,195,40.95,4,2011,147.0,72.0,136.66666666666666
16011,2011-05-01,64,13.440000000000001,5,2011,195.0,147.0,138.0
16011,2011-06-01,54,11.34,6,2011,64.0,195.0,135.33333333333334
16011,2011-07-01,189,39.69,7,2011,54.0,64.0,104.33333333333333
16011,2011-08-01,192,40.32,8,2011,189.0,54.0,102.33333333333333
16011,2011-09-01,48,10.08,9,2011,192.0,189.0,145.0
16011,2011-10-01,119,24.990000000000002,10,2011,48.0,192.0,143.0
16011,2011-11-01,359,75.39000000000001,11,2011,119.0,48.0,119.66666666666667
16011,2011-12-01,25,5.25,12,2011,359.0,119.0,175.33333333333334
16012,2010-03-01,72,13.92,3,2010,408.0,72.0,197.0
16012,2010-05-01,24,5.04,5,2010,72.0,408.0,184.0
16012,2010-06-01,24,5.04,6,2010,24.0,72.0,168.0
16012,2010-07-01,48,10.08,7,2010,24.0,24.0,40.0
16012,2010-08-01,24,5.04,8,2010,48.0,24.0,32.0
16012,2010-09-01,288,60.480000000000004,9,2010,24.0,48.0,32.0
16012,2010-10-01,216,45.36,10,2010,288.0,24.0,120.0
16012,2010-11-01,394,82.74000000000001,11,2010,216.0,288.0,176.0
16012,2010-12-01,120,25.2,12,2010,394.0,216.0,299.3333333333333
16012,2011-01-01,96,20.16,1,2011,120.0,394.0,243.33333333333334
16012,2011-02-01,48,10.08,2,2011,96.0,120.0,203.33333333333334
16012,2011-03-01,360,75.6,3,2011,48.0,96.0,88.0
16012,2011-04-01,28,5.88,4,2011,360.0,48.0,168.0
16012,2011-05-01,133,27.929999999999996,5,2011,28.0,360.0,145.33333333333334
16012,2011-06-01,24,5.04,6,2011,133.0,28.0,173.66666666666666
16012,2011-07-01,194,40.739999999999995,7,2011,24.0,133.0,61.666666666666664
16012,2011-09-01,24,5.04,9,2011,194.0,24.0,117.0
16012,2011-11-01,168,35.28,11,2011,24.0,194.0,80.66666666666667
16012,2011-12-01,25,5.25,12,2011,168.0,24.0,128.66666666666666
16014,2010-03-01,1010,324.2,3,2010,34.0,20.0,1531.3333333333333
16014,2010-04-01,120,50.400000000000006,4,2010,1010.0,34.0,354.6666666666667
16014,2010-06-01,4005,1282.1,6,2010,120.0,1010.0,388.0
16014,2010-07-01,562,186.03999999999996,7,2010,4005.0,120.0,1711.6666666666667
16014,2010-08-01,1040,336.8,8,2010,562.0,4005.0,1562.3333333333333
16014,2010-09-01,520,168.4,9,2010,1040.0,562.0,1869.0
16014,2010-10-01,4160,1345.2,10,2010,520.0,1040.0,707.3333333333334
16014,2010-11-01,16,6.720000000000001,11,2010,4160.0,520.0,1906.6666666666667
16014,2010-12-01,1029,332.18,12,2010,16.0,4160.0,1565.3333333333333
16014,2011-01-01,10,4.2,1,2011,1029.0,16.0,1735.0
16014,2011-02-01,1501,480.42,2,2011,10.0,1029.0,351.6666666666667
16014,2011-03-01,1060,345.2,3,2011,1501.0,10.0,846.6666666666666
16014,2011-04-01,23,9.66,4,2011,1060.0,1501.0,857.0
16014,2011-05-01,2771,903.8199999999999,5,2011,23.0,1060.0,861.3333333333334
16014,2011-06-01,32,11.440000000000001,6,2011,2771.0,23.0,1284.6666666666667
16014,2011-07-01,60,25.200000000000003,7,2011,32.0,2771.0,942.0
16014,2011-08-01,2065,667.3,8,2011,60.0,32.0,954.3333333333334
16014,2011-09-01,1061,345.61999999999995,9,2011,2065.0,60.0,719.0
16014,2011-10-01,40,16.8,10,2011,1061.0,2065.0,1062.0
16014,2011-11-01,3606,1164.5200000000002,11,2011,40.0,1061.0,1055.3333333333333
16014,2011-12-01,70,29.4,12,2011,3606.0,40.0,1569.0
16015,2010-03-01,10,5.0,3,2010,34.0,50.0,52.333333333333336
16015,2010-04-01,112,56.0,4,2010,10.0,34.0,31.333333333333332
16015,2010-06-01,120,46.0,6,2010,112.0,10.0,52.0
16015,2010-07-01,231,115.5,7,2010,120.0,112.0,80.66666666666667
16015,2010-08-01,20,10.0,8,2010,231.0,120.0,154.33333333333334
16015,2010-09-01,160,66.0,9,2010,20.0,231.0,123.66666666666667
16015,2010-10-01,65,29.7,10,2010,160.0,20.0,137.0
16015,2010-11-01,35,17.5,11,2010,65.0,160.0,81.66666666666667
16015,2010-12-01,21,10.5,12,2010,35.0,65.0,86.66666666666667
16015,2011-01-01,20,10.0,1,2011,21.0,35.0,40.333333333333336
16015,2011-02-01,101,50.5,2,2011,20.0,21.0,25.333333333333332
16015,2011-03-01,70,35.0,3,2011,101.0,20.0,47.333333333333336
16015,2011-04-01,303,113.28,4,2011,70.0,101.0,63.666666666666664
16015,2011-05-01,43,21.5,5,2011,303.0,70.0,158.0
16015,2011-06-01,30,12.2,6,2011,43.0,303.0,138.66666666666666
16015,2011-08-01,24,12.0,8,2011,30.0,43.0,125.33333333333333
16015,2011-10-01,20,10.0,10,2011,24.0,30.0,32.333333333333336
16015,2011-11-01,30,15.0,11,2011,20.0,24.0,24.666666666666668
16016,2010-03-01,220,161.0,3,2010,32.0,20.0,30.666666666666668
16016,2010-04-01,96,81.6,4,2010,220.0,32.0,90.66666666666667
16016,2010-05-01,30,25.5,5,2010,96.0,220.0,116.0
16016,2010-06-01,60,45.8,6,2010,30.0,96.0,115.33333333333333
16016,2010-07-01,408,320.8,7,2010,60.0,30.0,62.0
16016,2010-08-01,21,17.85,8,2010,408.0,60.0,166.0
16016,2010-09-01,50,37.3,9,2010,21.0,408.0,163.0
16016,2010-10-01,44,34.800000000000004,10,2010,50.0,21.0,159.66666666666666
16016,2010-11-01,20,17.0,11,2010,44.0,50.0,38.333333333333336
16016,2010-12-01,28,23.799999999999997,12,2010,20.0,44.0,38.0
16016,2011-01-01,40,34.0,1,2011,28.0,20.0,30.666666666666668
16016,2011-02-01,323,248.54999999999998,2,2011,40.0,28.0,29.333333333333332
16016,2011-03-01,70,59.5,3,2011,323.0,40.0,130.33333333333334
16016,2011-04-01,133,113.05,4,2011,70.0,323.0,144.33333333333334
16016,2011-05-01,122,103.7,5,2011,133.0,70.0,175.33333333333334
16016,2011-06-01,110,90.9,6,2011,122.0,133.0,108.33333333333333
16016,2011-07-01,72,61.2,7,2011,110.0,122.0,121.66666666666667
16016,2011-08-01,65,55.25,8,2011,72.0,110.0,101.33333333333333
16016,2011-09-01,50,42.5,9,2011,65.0,72.0,82.33333333333333
16016,2011-10-01,40,34.0,10,2011,50.0,65.0,62.333333333333336
16016,2011-11-01,140,119.0,11,2011,40.0,50.0,51.666666666666664
16016,2011-12-01,80,68.0,12,2011,140.0,40.0,76.66666666666667
16020C,2010-05-01,1,0.85,5,2010,18.0,1.0,10.333333333333334
16020C,2010-06-01,4,3.4,6,2010,1.0,18.0,6.666666666666667
16020C,2010-07-01,5,4.25,7,2010,4.0,1.0,7.666666666666667
16020C,2010-08-01,11,9.35,8,2010,5.0,4.0,3.3333333333333335
16020C,2010-09-01,14,11.899999999999999,9,2010,11.0,5.0,6.666666666666667
16020C,2010-10-01,6,5.1,10,2010,14.0,11.0,10.0
16020C,2010-11-01,4,3.4,11,2010,6.0,14.0,10.333333333333334
16020C,2011-03-01,2,1.7,3,2011,4.0,6.0,8.0
16020C,2011-04-01,4,3.4,4,2011,2.0,4.0,4.0
16020C,2011-06-01,61,50.629999999999995,6,2011,4.0,2.0,3.3333333333333335
16020C,2011-07-01,17,14.17,7,2011,61.0,4.0,22.333333333333332
16033,2010-03-01,120,14.399999999999999,3,2010,1920.0,1800.0,1240.0
16033,2010-04-01,3000,273.6,4,2010,120.0,1920.0,1280.0
16033,2010-05-01,3480,331.1999999999999,5,2010,3000.0,120.0,1680.0
16033,2010-06-01,600,72.0,6,2010,3480.0,3000.0,2200.0
16033,2010-07-01,241,28.919999999999998,7,2010,600.0,3480.0,2360.0
16033,2010-08-01,960,115.19999999999999,8,2010,241.0,600.0,1440.3333333333333
16033,2010-09-01,480,57.599999999999994,9,2010,960.0,241.0,600.3333333333334
16033,2010-10-01,600,72.0,10,2010,480.0,960.0,560.3333333333334
16033,2010-11-01,600,72.0,11,2010,600.0,480.0,680.0
16033,2010-12-01,240,28.799999999999997,12,2010,600.0,600.0,560.0
16033,2011-01-01,120,14.399999999999999,1,2011,240.0,600.0,480.0
16033,2011-02-01,480,57.599999999999994,2,2011,120.0,240.0,320.0
16043,2010-06-01,50,21.0,6,2010,24.0,3.0,17.0
16043,2010-07-01,1,0.42,7,2010,50.0,24.0,25.666666666666668
16043,2010-08-01,960,57.599999999999994,8,2010,1.0,50.0,25.0
16043,2010-09-01,0,0.0,9,2010,960.0,1.0,337.0
16043,2010-10-01,1,0.42,10,2010,0.0,960.0,320.3333333333333
16043,2011-06-01,98,11.759999999999998,6,2011,1.0,0.0,320.3333333333333
16045,2010-09-01,100,12.0,9,2010,100.0,110.0,70.66666666666667
16045,2010-11-01,100,12.0,11,2010,100.0,100.0,103.33333333333333
16045,2010-12-01,100,12.0,12,2010,100.0,100.0,100.0
16045,2011-03-01,200,24.0,3,2011,100.0,100.0,100.0
16045,2011-06-01,1200,48.0,6,2011,200.0,100.0,133.33333333333334
16045,2011-07-01,2100,84.0,7,2011,1200.0,200.0,500.0
16045,2011-08-01,1000,40.0,8,2011,2100.0,1200.0,1166.6666666666667
16045,2011-09-01,1400,56.0,9,2011,1000.0,2100.0,1433.3333333333333
16045,2011-10-01,1700,68.0,10,2011,1400.0,1000.0,1500.0
16045,2011-11-01,1000,40.0,11,2011,1700.0,1400.0,1366.6666666666667
16045,2011-12-01,200,8.0,12,2011,1000.0,1700.0,1366.6666666666667
16046,2010-03-01,2,2.51,3,2010,104.0,136.0,131.0
16046,2010-04-01,109,39.82,4,2010,2.0,104.0,80.66666666666667
16046,2010-05-01,4,3.4,5,2010,109.0,2.0,71.66666666666667
16046,2010-06-01,13,11.86,6,2010,4.0,109.0,38.333333333333336
16046,2010-07-01,3,2.55,7,2010,13.0,4.0,42.0
16046,2010-08-01,4612,372.04,8,2010,3.0,13.0,6.666666666666667
16046,2010-09-01,13,11.860000000000014,9,2010,4612.0,3.0,1542.6666666666667
16046,2010-10-01,131,49.61000000000001,10,2010,13.0,4612.0,1542.6666666666667
16046,2010-11-01,79,67.14999999999999,11,2010,131.0,13.0,1585.3333333333333
16046,2010-12-01,10,8.5,12,2010,79.0,131.0,74.33333333333333
16046,2011-02-01,4,3.4,2,2011,10.0,79.0,73.33333333333333
16046,2011-03-01,7,5.95,3,2011,4.0,10.0,31.0
16046,2011-04-01,2,1.7,4,2011,7.0,4.0,7.0
16046,2011-05-01,5,4.25,5,2011,2.0,7.0,4.333333333333333
16046,2011-06-01,1,0.85,6,2011,5.0,2.0,4.666666666666667
16046,2011-07-01,1,0.85,7,2011,1.0,5.0,2.6666666666666665
16046,2011-08-01,31,26.35,8,2011,1.0,1.0,2.3333333333333335
16046,2011-10-01,3,2.55,10,2011,31.0,1.0,11.0
16046,2011-11-01,1,0.85,11,2011,3.0,31.0,11.666666666666666
16047,2010-03-01,7,7.57,3,2010,18.0,25.0,19.666666666666668
16047,2010-04-01,3,2.55,4,2010,7.0,18.0,16.666666666666668
16047,2010-05-01,27,22.95,5,2010,3.0,7.0,9.333333333333334
16047,2010-07-01,1,0.85,7,2010,27.0,3.0,12.333333333333334
16047,2010-08-01,5197,425.77000000000004,8,2010,1.0,27.0,10.333333333333334
16047,2010-09-01,9,7.649999999999977,9,2010,5197.0,1.0,1741.6666666666667
16047,2010-10-01,125,106.25,10,2010,9.0,5197.0,1735.6666666666667
16048,2010-03-01,124,24.84,3,2010,24.0,600.0,226.66666666666666
16048,2010-04-01,102,15.99,4,2010,124.0,24.0,249.33333333333334
16048,2010-05-01,121,22.41,5,2010,102.0,124.0,83.33333333333333
16048,2010-06-01,26,11.7,6,2010,121.0,102.0,115.66666666666667
16048,2010-07-01,5,2.1,7,2010,26.0,121.0,83.0
16048,2010-08-01,48,20.16,8,2010,5.0,26.0,50.666666666666664
16048,2010-09-01,769,93.00999999999999,9,2010,48.0,5.0,26.333333333333332
16048,2010-10-01,27,12.629999999999999,10,2010,769.0,48.0,274.0
16048,2010-11-01,99,14.069999999999999,11,2010,27.0,769.0,281.3333333333333
16048,2010-12-01,27,12.629999999999999,12,2010,99.0,27.0,298.3333333333333
16048,2011-01-01,1,0.85,1,2011,27.0,99.0,51.0
16048,2011-02-01,2,1.66,2,2011,1.0,27.0,42.333333333333336
16048,2011-03-01,192,23.04,3,2011,2.0,1.0,10.0
16048,2011-04-01,100,14.84,4,2011,192.0,2.0,65.0
16048,2011-05-01,24,10.08,5,2011,100.0,192.0,98.0
16048,2011-06-01,288,34.56,6,2011,24.0,100.0,105.33333333333333
16048,2011-07-01,149,20.009999999999998,7,2011,288.0,24.0,137.33333333333334
16048,2011-08-01,194,24.699999999999996,8,2011,149.0,288.0,153.66666666666666
16048,2011-09-01,145,18.11,9,2011,194.0,149.0,210.33333333333334
